x,y,z,label,source
-7.85611,-31.53351,5.84356,0,RightEyeRotationNS
-7.851013,-31.54031,5.846938,0,RightEyeRotationNS
-7.446198,-31.71481,5.871593,0,RightEyeRotationNS
-7.451141,-31.71606,5.877044,0,RightEyeRotationNS
-7.386169,-31.74182,5.894483,0,RightEyeRotationNS
-7.38974,-31.74561,5.905054,0,RightEyeRotationNS
-6.736267,-31.74341,5.905569,0,RightEyeRotationNS
-6.743103,-31.74222,5.913142,0,RightEyeRotationNS
-5.829498,-31.64874,5.899098,0,RightEyeRotationNS
-5.831024,-31.64291,5.901491,0,RightEyeRotationNS
-5.837372,-31.64432,5.899138,0,RightEyeRotationNS
-5.228516,-31.44666,5.879082,0,RightEyeRotationNS
-5.229889,-31.44812,5.872819,0,RightEyeRotationNS
-4.982605,-30.73776,5.79601,0,RightEyeRotationNS
-4.979828,-30.73087,5.806754,0,RightEyeRotationNS
-4.982513,-30.7294,5.809672,0,RightEyeRotationNS
-4.322815,-30.65631,5.801523,0,RightEyeRotationNS
-4.326233,-30.65131,5.791009,0,RightEyeRotationNS
-4.344299,-30.64972,5.807535,0,RightEyeRotationNS
-3.433289,-30.75452,5.842422,0,RightEyeRotationNS
-3.452637,-30.75949,5.85096,0,RightEyeRotationNS
-3.121674,-30.71497,5.841123,0,RightEyeRotationNS
-3.130707,-30.71402,5.828324,0,RightEyeRotationNS
-2.919739,-30.59866,5.801605,0,RightEyeRotationNS
-2.89679,-30.59406,5.789885,0,RightEyeRotationNS
-2.872192,-30.57489,5.768527,0,RightEyeRotationNS
-2.210236,-30.49704,5.756493,0,RightEyeRotationNS
-2.201996,-30.48434,5.748669,0,RightEyeRotationNS
-1.769867,-30.43237,5.749869,0,RightEyeRotationNS
-1.774323,-30.42535,5.766262,0,RightEyeRotationNS
-1.430145,-30.67383,5.812243,0,RightEyeRotationNS
-1.446747,-30.69116,5.82523,0,RightEyeRotationNS
-1.447937,-30.70712,5.836667,0,RightEyeRotationNS
-0.8094482,-30.64914,5.834465,0,RightEyeRotationNS
-0.8081055,-30.66159,5.83517,0,RightEyeRotationNS
-0.8049011,-30.68018,5.828097,0,RightEyeRotationNS
-0.3267517,-30.646,5.838382,0,RightEyeRotationNS
-0.1774597,-30.46075,5.837675,0,RightEyeRotationNS
-0.1759033,-30.4574,5.849757,0,RightEyeRotationNS
-0.1906738,-30.44678,5.866851,0,RightEyeRotationNS
-0.03601074,-30.30539,5.856033,0,RightEyeRotationNS
-0.04827881,-30.30524,5.860599,0,RightEyeRotationNS
-0.08203125,-29.922,5.822617,0,RightEyeRotationNS
-0.08093262,-29.92493,5.826139,0,RightEyeRotationNS
0.6575249,-29.84897,5.832808,0,RightEyeRotationNS
0.678951,-29.85275,5.813862,0,RightEyeRotationNS
0.7047761,-29.84793,5.793184,0,RightEyeRotationNS
0.7547914,-29.91708,5.787381,0,RightEyeRotationNS
0.7687462,-29.91379,5.779723,0,RightEyeRotationNS
1.410089,-29.99103,5.799825,0,RightEyeRotationNS
1.42319,-29.99051,5.80365,0,RightEyeRotationNS
1.421941,-29.99551,5.809601,0,RightEyeRotationNS
2.351025,-29.97556,5.81811,0,RightEyeRotationNS
2.344723,-29.98587,5.811991,0,RightEyeRotationNS
2.403924,-29.97546,5.801488,0,RightEyeRotationNS
2.408711,-29.98297,5.79742,0,RightEyeRotationNS
2.411216,-29.9881,5.792393,0,RightEyeRotationNS
3.039234,-29.89545,5.797725,0,RightEyeRotationNS
3.044992,-29.89389,5.804322,0,RightEyeRotationNS
3.660019,-29.92813,5.825544,0,RightEyeRotationNS
3.662257,-29.92624,5.828014,0,RightEyeRotationNS
4.075397,-30.04327,5.85968,0,RightEyeRotationNS
4.077841,-30.04416,5.868885,0,RightEyeRotationNS
4.090911,-30.05127,5.876433,0,RightEyeRotationNS
4.095594,-30.05344,5.880568,0,RightEyeRotationNS
4.229132,-30.08533,5.890128,0,RightEyeRotationNS
4.220358,-30.09143,5.893249,0,RightEyeRotationNS
4.632818,-30.09219,5.906028,0,RightEyeRotationNS
4.631917,-30.09485,5.916665,0,RightEyeRotationNS
4.630843,-30.09641,5.923045,0,RightEyeRotationNS
5.095654,-30.13791,5.938742,0,RightEyeRotationNS
5.554971,-30.0025,5.92723,0,RightEyeRotationNS
5.57107,-30.00201,5.926303,0,RightEyeRotationNS
5.594033,-30.00421,5.933894,0,RightEyeRotationNS
6.342224,-29.95667,5.945573,0,RightEyeRotationNS
6.344605,-29.95932,5.935422,0,RightEyeRotationNS
6.470131,-29.86084,5.912158,0,RightEyeRotationNS
6.468063,-29.86343,5.896313,0,RightEyeRotationNS
7.112784,-29.81067,5.908957,0,RightEyeRotationNS
7.100554,-29.81174,5.912469,0,RightEyeRotationNS
7.079252,-29.80969,5.912028,0,RightEyeRotationNS
7.064621,-29.79541,5.893818,0,RightEyeRotationNS
7.103796,-29.84479,5.884461,0,RightEyeRotationNS
7.784885,-29.89014,5.893578,0,RightEyeRotationNS
7.79723,-29.87271,5.882742,0,RightEyeRotationNS
8.123547,-29.88885,5.883563,0,RightEyeRotationNS
8.140778,-29.87442,5.874171,0,RightEyeRotationNS
8.140016,-29.86862,5.884161,0,RightEyeRotationNS
8.291287,-29.89847,5.903854,0,RightEyeRotationNS
8.269252,-29.91455,5.923812,0,RightEyeRotationNS
8.243731,-29.92606,5.941098,0,RightEyeRotationNS
8.507855,-29.89746,5.953791,0,RightEyeRotationNS
8.503798,-29.91684,5.959892,0,RightEyeRotationNS
9.142068,-29.87735,5.97321,0,RightEyeRotationNS
9.141781,-29.88568,5.968963,0,RightEyeRotationNS
9.144847,-29.88745,5.967884,0,RightEyeRotationNS
9.416368,-29.83954,5.973358,0,RightEyeRotationNS
9.453475,-29.88376,5.993407,0,RightEyeRotationNS
9.459585,-29.87442,5.997558,0,RightEyeRotationNS
9.433767,-29.85516,5.9892,0,RightEyeRotationNS
9.677197,-29.86676,5.993113,0,RightEyeRotationNS
9.66028,-29.86743,5.984347,0,RightEyeRotationNS
9.651367,-29.8634,5.974184,0,RightEyeRotationNS
9.728528,-29.88095,5.971345,0,RightEyeRotationNS
9.72383,-29.87277,5.956136,0,RightEyeRotationNS
9.809586,-29.84375,5.934655,0,RightEyeRotationNS
9.820262,-29.84293,5.926307,0,RightEyeRotationNS
9.854739,-29.76276,5.914443,0,RightEyeRotationNS
9.856087,-29.75406,5.911352,0,RightEyeRotationNS
9.862909,-29.75534,5.908216,0,RightEyeRotationNS
9.824751,-29.72461,5.907612,0,RightEyeRotationNS
9.808542,-29.72916,5.906634,0,RightEyeRotationNS
9.841551,-29.65463,5.90291,0,RightEyeRotationNS
9.82494,-29.66211,5.905084,0,RightEyeRotationNS
9.814071,-29.66763,5.908074,0,RightEyeRotationNS
9.881433,-29.59448,5.906009,0,RightEyeRotationNS
9.893239,-29.54517,5.912649,0,RightEyeRotationNS
9.902757,-29.54254,5.918358,0,RightEyeRotationNS
9.909392,-29.54849,5.920454,0,RightEyeRotationNS
9.622798,-29.50537,5.91083,0,RightEyeRotationNS
9.625523,-29.51581,5.904074,0,RightEyeRotationNS
8.709636,-29.48279,5.872027,0,RightEyeRotationNS
8.709524,-29.48553,5.870229,0,RightEyeRotationNS
8.708524,-29.48956,5.869912,0,RightEyeRotationNS
8.049005,-29.80365,5.895068,0,RightEyeRotationNS
8.042488,-29.79504,5.900939,0,RightEyeRotationNS
7.372876,-29.79208,5.887035,0,RightEyeRotationNS
7.377229,-29.78418,5.888868,0,RightEyeRotationNS
7.371967,-29.78174,5.889191,0,RightEyeRotationNS
6.788764,-30.00656,5.902716,0,RightEyeRotationNS
6.788973,-30.00717,5.911176,0,RightEyeRotationNS
5.412696,-30.65482,5.954476,0,RightEyeRotationNS
5.403837,-30.65894,5.954271,0,RightEyeRotationNS
4.515882,-30.69135,5.930708,0,RightEyeRotationNS
4.517749,-30.69348,5.924478,0,RightEyeRotationNS
4.513539,-30.68924,5.922361,0,RightEyeRotationNS
4.375191,-30.75604,5.948996,0,RightEyeRotationNS
4.376702,-30.75085,5.974541,0,RightEyeRotationNS
3.349518,-30.7767,5.969747,0,RightEyeRotationNS
3.333274,-30.78143,5.97142,0,RightEyeRotationNS
3.327423,-30.78976,5.976523,0,RightEyeRotationNS
2.892754,-30.8454,5.98148,0,RightEyeRotationNS
2.867169,-30.88718,5.997138,0,RightEyeRotationNS
2.364228,-30.95584,5.982015,0,RightEyeRotationNS
2.344908,-30.9566,5.938397,0,RightEyeRotationNS
2.07122,-31.05496,5.939555,0,RightEyeRotationNS
2.08829,-31.03726,5.935276,0,RightEyeRotationNS
2.129769,-31.00241,5.915766,0,RightEyeRotationNS
1.601436,-31.06107,5.886216,0,RightEyeRotationNS
1.604098,-31.03284,5.880771,0,RightEyeRotationNS
1.367103,-31.04489,5.905595,0,RightEyeRotationNS
1.366569,-31.0293,5.909453,0,RightEyeRotationNS
1.338363,-31.04709,5.935539,0,RightEyeRotationNS
1.310875,-31.08075,5.939723,0,RightEyeRotationNS
1.294776,-31.10507,5.946258,0,RightEyeRotationNS
0.8507013,-31.30994,5.965873,0,RightEyeRotationNS
0.8460653,-31.33267,5.963021,0,RightEyeRotationNS
0.2452905,-31.56558,5.979309,0,RightEyeRotationNS
0.2439623,-31.55951,5.982613,0,RightEyeRotationNS
0.2467142,-31.55264,6.000492,0,RightEyeRotationNS
-0.3974304,-31.69589,6.03781,0,RightEyeRotationNS
-0.4360657,-31.68408,6.04526,0,RightEyeRotationNS
-0.6944885,-31.70496,6.044745,0,RightEyeRotationNS
-0.7072144,-31.69955,6.036639,0,RightEyeRotationNS
-0.8034058,-31.6897,6.037133,0,RightEyeRotationNS
-0.8100281,-31.69751,6.03007,0,RightEyeRotationNS
-1.320404,-31.78088,6.025837,0,RightEyeRotationNS
-1.314545,-31.77771,6.005936,0,RightEyeRotationNS
-1.855286,-31.89328,5.996666,0,RightEyeRotationNS
-1.832275,-31.88913,5.986148,0,RightEyeRotationNS
-1.803284,-31.89386,5.982637,0,RightEyeRotationNS
-2.117249,-31.96307,5.986373,0,RightEyeRotationNS
-2.103638,-31.97214,5.99065,0,RightEyeRotationNS
-2.755768,-32.03891,5.98032,0,RightEyeRotationNS
-2.755646,-32.0444,5.972102,0,RightEyeRotationNS
-2.755798,-32.04547,5.961576,0,RightEyeRotationNS
-3.311127,-31.86658,5.930356,0,RightEyeRotationNS
-3.310242,-31.86298,5.93345,0,RightEyeRotationNS
-4.235382,-31.94974,5.934618,0,RightEyeRotationNS
-4.22818,-31.94437,5.930546,0,RightEyeRotationNS
-4.574402,-31.75632,5.903062,0,RightEyeRotationNS
-4.562805,-31.74207,5.907262,0,RightEyeRotationNS
-4.548798,-31.73419,5.907523,0,RightEyeRotationNS
-4.908997,-31.68839,5.904118,0,RightEyeRotationNS
-4.900269,-31.69464,5.914912,0,RightEyeRotationNS
-5.180908,-31.73453,5.9277,0,RightEyeRotationNS
-5.188232,-31.75864,5.933835,0,RightEyeRotationNS
-5.190369,-31.78418,5.93633,0,RightEyeRotationNS
-5.397247,-32.00281,5.965406,0,RightEyeRotationNS
-5.397247,-32.02112,5.970629,0,RightEyeRotationNS
-5.370026,-32.34839,6.02177,0,RightEyeRotationNS
-5.360748,-32.34998,6.023811,0,RightEyeRotationNS
-5.951111,-32.59991,6.053667,0,RightEyeRotationNS
-5.959656,-32.59818,6.047473,0,RightEyeRotationNS
-5.967712,-32.5885,6.051731,0,RightEyeRotationNS
-5.97226,-32.58694,6.052497,0,RightEyeRotationNS
-6.183807,-32.60043,6.046483,0,RightEyeRotationNS
-6.840118,-32.5647,6.028836,0,RightEyeRotationNS
-6.853485,-32.54968,6.020236,0,RightEyeRotationNS
-6.868713,-32.53796,6.017018,0,RightEyeRotationNS
-7.151917,-32.21301,5.972168,0,RightEyeRotationNS
-7.16275,-32.20413,5.97093,0,RightEyeRotationNS
-7.933655,-32.26767,5.992288,0,RightEyeRotationNS
-7.983185,-32.25726,5.979233,0,RightEyeRotationNS
-8.840973,-32.61902,6.02244,0,RightEyeRotationNS
-8.853943,-32.62384,6.040238,0,RightEyeRotationNS
-8.871277,-32.61581,6.032317,0,RightEyeRotationNS
-8.890808,-32.60867,6.041991,0,RightEyeRotationNS
-9.41275,-32.75616,6.042855,0,RightEyeRotationNS
-9.41449,-32.75687,6.036337,0,RightEyeRotationNS
-9.562347,-32.67981,6.026609,0,RightEyeRotationNS
-9.550415,-32.67075,6.010347,0,RightEyeRotationNS
-9.851379,-32.16934,5.937827,0,RightEyeRotationNS
-9.817108,-32.15652,5.918827,0,RightEyeRotationNS
-10.03738,-32.16595,5.904282,0,RightEyeRotationNS
-10.02115,-32.16733,5.900321,0,RightEyeRotationNS
-10.93982,-32.28238,5.938104,0,RightEyeRotationNS
-10.93909,-32.28741,5.932269,0,RightEyeRotationNS
-10.9408,-32.29175,5.926008,0,RightEyeRotationNS
-10.94482,-32.29877,5.923572,0,RightEyeRotationNS
-11.75607,-32.4762,5.943747,0,RightEyeRotationNS
-11.93988,-32.39572,5.939766,0,RightEyeRotationNS
-11.93823,-32.39014,5.929,0,RightEyeRotationNS
-11.9454,-32.38962,5.933415,0,RightEyeRotationNS
-12.14697,-32.31223,5.950777,0,RightEyeRotationNS
-12.1716,-32.31183,5.988526,0,RightEyeRotationNS
-12.06342,-32.24353,6.000711,0,RightEyeRotationNS
-12.07339,-32.23514,5.997465,0,RightEyeRotationNS
-12.21594,-31.01733,5.854928,0,RightEyeRotationNS
-12.21198,-31.01962,5.859396,0,RightEyeRotationNS
-12.21414,-31.02628,5.849065,0,RightEyeRotationNS
-12.20551,-31.01553,5.831919,0,RightEyeRotationNS
-11.14719,-27.33014,5.338986,0,RightEyeRotationNS
-11.1767,-26.80237,5.254708,0,RightEyeRotationNS
-11.16049,-26.79242,5.230609,0,RightEyeRotationNS
-11.15506,-26.77878,5.220747,0,RightEyeRotationNS
-11.28931,-26.49561,5.190037,0,RightEyeRotationNS
-11.29337,-26.48074,5.179675,0,RightEyeRotationNS
-11.36868,-25.62451,5.065527,0,RightEyeRotationNS
-11.37589,-25.61166,5.060042,0,RightEyeRotationNS
-11.40195,-24.93854,4.976662,0,RightEyeRotationNS
-11.3967,-24.94937,4.974992,0,RightEyeRotationNS
-11.38647,-24.95831,4.98084,0,RightEyeRotationNS
-11.24789,-24.20837,4.881269,0,RightEyeRotationNS
-11.23444,-24.20361,4.880339,0,RightEyeRotationNS
-11.26147,-23.70862,4.818088,0,RightEyeRotationNS
-11.23944,-23.70453,4.829148,0,RightEyeRotationNS
-11.23071,-23.7038,4.838904,0,RightEyeRotationNS
-11.27774,-23.04279,4.753844,0,RightEyeRotationNS
-11.28058,-23.05023,4.754013,0,RightEyeRotationNS
-11.50754,-22.95834,4.744189,0,RightEyeRotationNS
-11.51169,-22.94653,4.74973,0,RightEyeRotationNS
-11.66373,-22.03732,4.628525,0,RightEyeRotationNS
-11.66183,-22.02817,4.633961,0,RightEyeRotationNS
-11.66678,-22.02078,4.643383,0,RightEyeRotationNS
-11.67032,-22.01776,4.650401,0,RightEyeRotationNS
-11.86469,-21.91373,4.636206,0,RightEyeRotationNS
-11.90143,-20.74722,4.470137,0,RightEyeRotationNS
-11.90137,-20.74075,4.471229,0,RightEyeRotationNS
-11.90082,-20.7327,4.463213,0,RightEyeRotationNS
-11.91397,-20.47284,4.416803,0,RightEyeRotationNS
-11.90805,-20.47522,4.422136,0,RightEyeRotationNS
-11.89188,-19.58716,4.301116,0,RightEyeRotationNS
-11.89886,-19.59238,4.305863,0,RightEyeRotationNS
-11.95129,-18.84305,4.187804,0,RightEyeRotationNS
-11.95831,-18.83948,4.181638,0,RightEyeRotationNS
-11.96027,-18.84265,4.183105,0,RightEyeRotationNS
-11.97543,-18.8446,4.201549,0,RightEyeRotationNS
-11.99756,-18.83282,4.212183,0,RightEyeRotationNS
-11.99579,-18.23624,4.135319,0,RightEyeRotationNS
-12.01315,-18.23434,4.127676,0,RightEyeRotationNS
-12.00571,-18.23257,4.110507,0,RightEyeRotationNS
-12.10617,-17.98795,4.067043,0,RightEyeRotationNS
-12.08524,-17.97449,4.065646,0,RightEyeRotationNS
-12.29651,-16.89035,3.913014,0,RightEyeRotationNS
-12.27951,-16.86533,3.911099,0,RightEyeRotationNS
-12.49112,-16.25574,3.834754,0,RightEyeRotationNS
-12.48416,-16.24292,3.836372,0,RightEyeRotationNS
-12.49197,-16.23367,3.853057,0,RightEyeRotationNS
-12.50421,-16.23419,3.862366,0,RightEyeRotationNS
-12.53448,-15.94577,3.826058,0,RightEyeRotationNS
-12.54633,-15.95938,3.825783,0,RightEyeRotationNS
-12.37683,-15.41541,3.739049,0,RightEyeRotationNS
-12.38885,-15.43253,3.743054,0,RightEyeRotationNS
-12.43515,-14.70224,3.63463,0,RightEyeRotationNS
-12.44116,-14.71426,3.647599,0,RightEyeRotationNS
-12.33905,-14.14548,3.578521,0,RightEyeRotationNS
-12.35049,-14.1398,3.595324,0,RightEyeRotationNS
-12.3967,-13.6488,3.518064,0,RightEyeRotationNS
-12.42102,-13.63373,3.51283,0,RightEyeRotationNS
-12.43381,-13.6246,3.510624,0,RightEyeRotationNS
-12.44489,-13.61349,3.513303,0,RightEyeRotationNS
-12.5127,-12.6763,3.372298,0,RightEyeRotationNS
-12.51456,-12.66666,3.366529,0,RightEyeRotationNS
-12.7868,-12.36932,3.315443,0,RightEyeRotationNS
-12.77435,-12.35089,3.302062,0,RightEyeRotationNS
-12.67627,-11.46167,3.161983,0,RightEyeRotationNS
-12.68005,-11.45929,3.15776,0,RightEyeRotationNS
-12.69016,-11.25946,3.124145,0,RightEyeRotationNS
-12.69131,-11.24274,3.10777,0,RightEyeRotationNS
-12.6897,-11.22849,3.109301,0,RightEyeRotationNS
-12.70667,-10.49423,2.997115,0,RightEyeRotationNS
-12.70273,-10.48196,2.989087,0,RightEyeRotationNS
-12.72357,-10.04413,2.92317,0,RightEyeRotationNS
-12.71579,-10.03116,2.917797,0,RightEyeRotationNS
-12.73779,-9.624969,2.858358,0,RightEyeRotationNS
-12.7294,-9.622131,2.855102,0,RightEyeRotationNS
-12.74265,-9.076508,2.775827,0,RightEyeRotationNS
-12.73187,-9.079224,2.783026,0,RightEyeRotationNS
-12.71686,-9.090027,2.788088,0,RightEyeRotationNS
-12.59384,-8.957184,2.771984,0,RightEyeRotationNS
-12.58774,-8.969574,2.776023,0,RightEyeRotationNS
-12.59778,-8.02478,2.639296,0,RightEyeRotationNS
-12.59604,-8.023254,2.641047,0,RightEyeRotationNS
-12.6055,-8.026367,2.646433,0,RightEyeRotationNS
-12.60812,-8.024841,2.646787,0,RightEyeRotationNS
-12.68188,-7.481262,2.570521,0,RightEyeRotationNS
-12.90338,-6.956451,2.499969,0,RightEyeRotationNS
-12.91455,-6.955841,2.498653,0,RightEyeRotationNS
-12.92447,-6.963104,2.49492,0,RightEyeRotationNS
-13.03226,-6.510071,2.423542,0,RightEyeRotationNS
-13.03333,-6.515167,2.409622,0,RightEyeRotationNS
-13.05688,-5.94162,2.323025,0,RightEyeRotationNS
-13.06561,-5.94574,2.329176,0,RightEyeRotationNS
-12.87762,-5.581909,2.280635,0,RightEyeRotationNS
-12.88199,-5.573669,2.270916,0,RightEyeRotationNS
-12.87482,-5.568695,2.26435,0,RightEyeRotationNS
-12.87683,-5.565948,2.266473,0,RightEyeRotationNS
-12.90134,-4.993591,2.184606,0,RightEyeRotationNS
-12.92978,-4.462616,2.111571,0,RightEyeRotationNS
-12.94482,-4.464264,2.102147,0,RightEyeRotationNS
-12.94394,-4.47229,2.079625,0,RightEyeRotationNS
-12.94702,-4.143494,2.027182,0,RightEyeRotationNS
-12.92139,-4.146179,2.019929,0,RightEyeRotationNS
-12.83942,-3.575531,1.935322,0,RightEyeRotationNS
-12.80771,-3.566162,1.944759,0,RightEyeRotationNS
-13.05862,-2.834686,1.834248,0,RightEyeRotationNS
-13.06329,-2.819702,1.838967,0,RightEyeRotationNS
-13.0871,-2.820251,1.857787,0,RightEyeRotationNS
-12.90192,-2.122162,1.756481,0,RightEyeRotationNS
-12.92618,-2.139252,1.766339,0,RightEyeRotationNS
-13.19119,-1.61499,1.685408,0,RightEyeRotationNS
-13.1969,-1.640778,1.692971,0,RightEyeRotationNS
-13.20364,-1.665192,1.680318,0,RightEyeRotationNS
-13.55762,-0.5692139,1.503429,0,RightEyeRotationNS
-13.55722,-0.572876,1.495738,0,RightEyeRotationNS
-13.5618,-0.2110291,1.450227,0,RightEyeRotationNS
-13.56912,-0.2093201,1.452556,0,RightEyeRotationNS
-13.37439,0.3239169,1.362409,0,RightEyeRotationNS
-13.38986,0.3489619,1.341971,0,RightEyeRotationNS
-13.4039,0.3673542,1.327712,0,RightEyeRotationNS
-13.4133,0.3722161,1.317577,0,RightEyeRotationNS
-13.41635,0.9843614,1.212039,0,RightEyeRotationNS
-13.48697,1.510926,1.120776,0,RightEyeRotationNS
-13.46695,1.511863,1.108445,0,RightEyeRotationNS
-13.44211,1.517672,1.097884,0,RightEyeRotationNS
-13.42441,1.672237,1.060737,0,RightEyeRotationNS
-13.41113,1.670148,1.055118,0,RightEyeRotationNS
-13.40268,2.154627,0.9846156,0,RightEyeRotationNS
-13.39688,2.15466,0.9833035,0,RightEyeRotationNS
-13.53906,2.472593,0.9329347,0,RightEyeRotationNS
-13.54849,2.473669,0.9283844,0,RightEyeRotationNS
-13.54947,2.487993,0.9201669,0,RightEyeRotationNS
-13.5694,3.163555,0.8070571,0,RightEyeRotationNS
-13.56845,3.168632,0.7992133,0,RightEyeRotationNS
-13.5632,3.171799,0.8016834,0,RightEyeRotationNS
-13.40692,3.902314,0.6863005,0,RightEyeRotationNS
-13.39246,3.894237,0.6983417,0,RightEyeRotationNS
-13.25201,4.437312,0.6215972,0,RightEyeRotationNS
-13.2457,4.437841,0.6282426,0,RightEyeRotationNS
-13.24783,4.96015,0.5496601,0,RightEyeRotationNS
-13.24799,4.954901,0.5567586,0,RightEyeRotationNS
-13.21735,5.78196,0.4257251,0,RightEyeRotationNS
-13.22433,5.781425,0.428749,0,RightEyeRotationNS
-13.23291,5.772048,0.4254761,0,RightEyeRotationNS
-13.23605,5.764799,0.4288772,0,RightEyeRotationNS
-13.0239,7.371271,0.1705733,0,RightEyeRotationNS
-12.81375,8.351873,0.01952596,0,RightEyeRotationNS
-12.82199,8.347725,0.02477335,0,RightEyeRotationNS
-12.82159,8.345477,0.02489545,0,RightEyeRotationNS
-12.81293,8.815399,-0.03842163,0,RightEyeRotationNS
-12.81934,8.822012,-0.03866577,0,RightEyeRotationNS
-12.83328,9.200363,-0.1066284,0,RightEyeRotationNS
-12.83789,9.201717,-0.1136169,0,RightEyeRotationNS
-13.14075,9.74307,-0.1902771,0,RightEyeRotationNS
-13.16333,9.727649,-0.1833191,0,RightEyeRotationNS
-13.19,9.719944,-0.1870422,0,RightEyeRotationNS
-13.22122,9.716455,-0.2093506,0,RightEyeRotationNS
-13.4827,9.861178,-0.2635803,0,RightEyeRotationNS
-13.48871,9.84545,-0.2582092,0,RightEyeRotationNS
-13.47021,10.47085,-0.3399963,0,RightEyeRotationNS
-13.45676,10.47523,-0.3257141,0,RightEyeRotationNS
-13.13193,11.10264,-0.4169617,0,RightEyeRotationNS
-13.12021,11.11268,-0.4216309,0,RightEyeRotationNS
-13.12604,11.35021,-0.4536438,0,RightEyeRotationNS
-13.13535,11.35711,-0.4423523,0,RightEyeRotationNS
-13.44724,12.29471,-0.5995789,0,RightEyeRotationNS
-13.46597,12.28696,-0.5962524,0,RightEyeRotationNS
-13.49057,12.27775,-0.5938416,0,RightEyeRotationNS
-13.50201,12.26607,-0.5992126,0,RightEyeRotationNS
-13.50684,12.95801,-0.7103577,0,RightEyeRotationNS
-13.51254,12.9508,-0.7166748,0,RightEyeRotationNS
-13.46811,13.21395,-0.7618408,0,RightEyeRotationNS
-13.41794,13.867,-0.8601074,0,RightEyeRotationNS
-13.42111,13.87091,-0.8429565,0,RightEyeRotationNS
-13.43677,13.86821,-0.8442078,0,RightEyeRotationNS
-13.38272,17.66274,-1.471344,0,RightEyeRotationNS
-13.39868,17.67143,-1.501343,0,RightEyeRotationNS
-12.94937,18.18795,-1.593964,0,RightEyeRotationNS
-12.94745,18.19509,-1.600891,0,RightEyeRotationNS
-12.93646,18.20345,-1.60611,0,RightEyeRotationNS
-12.92029,18.22222,-1.622131,0,RightEyeRotationNS
-12.89346,18.61126,-1.695068,0,RightEyeRotationNS
-13.11362,18.84873,-1.744324,0,RightEyeRotationNS
-13.11008,18.85328,-1.748352,0,RightEyeRotationNS
-13.09192,18.87175,-1.741943,0,RightEyeRotationNS
-13.08243,19.24198,-1.804626,0,RightEyeRotationNS
-13.07162,19.24529,-1.814972,0,RightEyeRotationNS
-13.37381,19.64161,-1.889801,0,RightEyeRotationNS
-13.36777,19.64271,-1.904266,0,RightEyeRotationNS
-13.36786,19.74962,-1.930115,0,RightEyeRotationNS
-13.36481,19.75303,-1.931152,0,RightEyeRotationNS
-13.35269,19.75184,-1.932831,0,RightEyeRotationNS
-13.34131,19.74998,-1.93454,0,RightEyeRotationNS
-13.13458,20.51769,-2.056244,0,RightEyeRotationNS
-13.09555,20.76612,-2.09436,0,RightEyeRotationNS
-13.08707,20.77262,-2.092712,0,RightEyeRotationNS
-13.09033,20.77381,-2.091339,0,RightEyeRotationNS
-13.0145,20.85002,-2.098724,0,RightEyeRotationNS
-13.02234,20.84971,-2.094666,0,RightEyeRotationNS
-12.7229,21.4393,-2.181213,0,RightEyeRotationNS
-12.72412,21.44145,-2.176575,0,RightEyeRotationNS
-12.71497,21.86202,-2.242035,0,RightEyeRotationNS
-12.71664,21.85535,-2.229248,0,RightEyeRotationNS
-12.72433,21.85674,-2.237152,0,RightEyeRotationNS
-12.71805,22.43656,-2.327332,0,RightEyeRotationNS
-12.72626,22.44249,-2.345886,0,RightEyeRotationNS
-12.35522,22.86137,-2.414001,0,RightEyeRotationNS
-12.36444,22.864,-2.413879,0,RightEyeRotationNS
-12.34958,23.33966,-2.487549,0,RightEyeRotationNS
-12.34369,23.3481,-2.490021,0,RightEyeRotationNS
-12.33777,23.35273,-2.494904,0,RightEyeRotationNS
-12.70901,23.98913,-2.580414,0,RightEyeRotationNS
-12.71799,23.99618,-2.578339,0,RightEyeRotationNS
-12.81543,24.54363,-2.652191,0,RightEyeRotationNS
-12.82281,24.53584,-2.6604,0,RightEyeRotationNS
-12.82504,24.53448,-2.663239,0,RightEyeRotationNS
-12.69543,25.12934,-2.766327,0,RightEyeRotationNS
-12.71631,25.11788,-2.76651,0,RightEyeRotationNS
-12.73657,25.11461,-2.774719,0,RightEyeRotationNS
-12.8439,25.4267,-2.839447,0,RightEyeRotationNS
-12.595,25.88867,-2.920685,0,RightEyeRotationNS
-12.57886,25.88077,-2.905701,0,RightEyeRotationNS
-12.57538,25.87946,-2.901031,0,RightEyeRotationNS
-12.58374,26.08367,-2.917999,0,RightEyeRotationNS
-12.56458,26.09023,-2.904083,0,RightEyeRotationNS
-12.53641,26.45315,-2.943542,0,RightEyeRotationNS
-12.54703,26.45416,-2.928711,0,RightEyeRotationNS
-12.56866,26.44554,-2.914764,0,RightEyeRotationNS
-12.57666,26.43613,-2.910278,0,RightEyeRotationNS
-12.57956,26.80148,-2.978363,0,RightEyeRotationNS
-12.60736,26.95986,-3.012054,0,RightEyeRotationNS
-12.61749,26.93211,-3.01297,0,RightEyeRotationNS
-12.62451,26.91995,-3.007721,0,RightEyeRotationNS
-12.84888,27.52953,-3.11441,0,RightEyeRotationNS
-12.84601,27.5315,-3.115173,0,RightEyeRotationNS
-12.86633,27.57,-3.10318,0,RightEyeRotationNS
-12.87567,27.58748,-3.110199,0,RightEyeRotationNS
